MONTH,STATE,SEX,AGEGRP,YEAR,PRIMARYCOND,NVISITS
10,Wyoming,2,20_29,2017,Strep pharyngitis,4
10,Wyoming,2,20_29,2018,Strep pharyngitis,3
10,Wyoming,2,30_39,2010,Strep pharyngitis,10
10,Wyoming,2,30_39,2011,Strep pharyngitis,7
10,Wyoming,2,30_39,2012,Strep pharyngitis,9
10,Wyoming,2,30_39,2013,Strep pharyngitis,2
10,Wyoming,2,30_39,2014,Strep pharyngitis,3
10,Wyoming,2,30_39,2015,Strep pharyngitis,3
10,Wyoming,2,30_39,2016,Strep pharyngitis,2
10,Wyoming,2,30_39,2017,NA,0
10,Wyoming,2,30_39,2018,Strep pharyngitis,1
10,Wyoming,2,40_49,2010,Strep pharyngitis,4
10,Wyoming,2,40_49,2011,Strep pharyngitis,1
10,Wyoming,2,40_49,2012,Strep pharyngitis,2
10,Wyoming,2,40_49,2013,Strep pharyngitis,2
10,Wyoming,2,40_49,2014,Strep pharyngitis,1
10,Wyoming,2,40_49,2015,Strep pharyngitis,3
10,Wyoming,2,40_49,2016,Strep pharyngitis,2
10,Wyoming,2,40_49,2017,NA,0
10,Wyoming,2,40_49,2018,NA,0
10,Wyoming,2,50_59,2010,Strep pharyngitis,2
10,Wyoming,2,50_59,2011,Strep pharyngitis,3
10,Wyoming,2,50_59,2012,Strep pharyngitis,4
10,Wyoming,2,50_59,2013,NA,0
10,Wyoming,2,50_59,2014,Strep pharyngitis,1
10,Wyoming,2,50_59,2015,Strep pharyngitis,1
10,Wyoming,2,50_59,2016,Strep pharyngitis,1
10,Wyoming,2,50_59,2017,Strep pharyngitis,2
10,Wyoming,2,50_59,2018,Strep pharyngitis,1
10,Wyoming,2,60_69,2010,Strep pharyngitis,1
10,Wyoming,2,60_69,2011,NA,0
10,Wyoming,2,60_69,2012,NA,0
10,Wyoming,2,60_69,2013,Strep pharyngitis,2
10,Wyoming,2,60_69,2014,NA,0
10,Wyoming,2,60_69,2015,NA,0
10,Wyoming,2,60_69,2016,Strep pharyngitis,1
10,Wyoming,2,60_69,2017,Strep pharyngitis,1
10,Wyoming,2,60_69,2018,NA,0
11,Alabama,1,00_04,2010,Strep pharyngitis,159
11,Alabama,1,00_04,2011,Strep pharyngitis,121
11,Alabama,1,00_04,2012,Strep pharyngitis,126
11,Alabama,1,00_04,2013,Strep pharyngitis,101
11,Alabama,1,00_04,2014,Strep pharyngitis,121
11,Alabama,1,00_04,2015,Strep pharyngitis,107
11,Alabama,1,00_04,2016,Strep pharyngitis,140
11,Alabama,1,00_04,2017,Strep pharyngitis,117
11,Alabama,1,00_04,2018,Strep pharyngitis,127
11,Alabama,1,05_09,2010,Strep pharyngitis,231
11,Alabama,1,05_09,2011,Strep pharyngitis,162
11,Alabama,1,05_09,2012,Strep pharyngitis,181
11,Alabama,1,05_09,2013,Strep pharyngitis,171
11,Alabama,1,05_09,2014,Strep pharyngitis,214
11,Alabama,1,05_09,2015,Strep pharyngitis,133
11,Alabama,1,05_09,2016,Strep pharyngitis,204
11,Alabama,1,05_09,2017,Strep pharyngitis,163
11,Alabama,1,05_09,2018,Strep pharyngitis,141
11,Alabama,1,10_19,2010,Strep pharyngitis,114
11,Alabama,1,10_19,2011,Strep pharyngitis,95
11,Alabama,1,10_19,2012,Strep pharyngitis,95
11,Alabama,1,10_19,2013,Strep pharyngitis,91
11,Alabama,1,10_19,2014,Strep pharyngitis,122
11,Alabama,1,10_19,2015,Strep pharyngitis,69
11,Alabama,1,10_19,2016,Strep pharyngitis,90
11,Alabama,1,10_19,2017,Strep pharyngitis,107
11,Alabama,1,10_19,2018,Strep pharyngitis,80
11,Alabama,1,20_29,2010,Strep pharyngitis,16
11,Alabama,1,20_29,2011,Strep pharyngitis,15
11,Alabama,1,20_29,2012,Strep pharyngitis,30
11,Alabama,1,20_29,2013,Strep pharyngitis,23
11,Alabama,1,20_29,2014,Strep pharyngitis,35
11,Alabama,1,20_29,2015,Strep pharyngitis,21
11,Alabama,1,20_29,2016,Strep pharyngitis,36
11,Alabama,1,20_29,2017,Strep pharyngitis,43
11,Alabama,1,20_29,2018,Strep pharyngitis,29
11,Alabama,1,30_39,2010,Strep pharyngitis,34
11,Alabama,1,30_39,2011,Strep pharyngitis,28
11,Alabama,1,30_39,2012,Strep pharyngitis,32
11,Alabama,1,30_39,2013,Strep pharyngitis,13
11,Alabama,1,30_39,2014,Strep pharyngitis,31
11,Alabama,1,30_39,2015,Strep pharyngitis,17
11,Alabama,1,30_39,2016,Strep pharyngitis,43
11,Alabama,1,30_39,2017,Strep pharyngitis,36
11,Alabama,1,30_39,2018,Strep pharyngitis,33
11,Alabama,1,40_49,2010,Strep pharyngitis,15
11,Alabama,1,40_49,2011,Strep pharyngitis,12
11,Alabama,1,40_49,2012,Strep pharyngitis,16
11,Alabama,1,40_49,2013,Strep pharyngitis,19
11,Alabama,1,40_49,2014,Strep pharyngitis,14
11,Alabama,1,40_49,2015,Strep pharyngitis,17
11,Alabama,1,40_49,2016,Strep pharyngitis,20
11,Alabama,1,40_49,2017,Strep pharyngitis,23
11,Alabama,1,40_49,2018,Strep pharyngitis,16
11,Alabama,1,50_59,2010,Strep pharyngitis,13
11,Alabama,1,50_59,2011,Strep pharyngitis,9
11,Alabama,1,50_59,2012,Strep pharyngitis,11
11,Alabama,1,50_59,2013,Strep pharyngitis,11
11,Alabama,1,50_59,2014,Strep pharyngitis,12
11,Alabama,1,50_59,2015,Strep pharyngitis,7
11,Alabama,1,50_59,2016,Strep pharyngitis,19
11,Alabama,1,50_59,2017,Strep pharyngitis,24
11,Alabama,1,50_59,2018,Strep pharyngitis,10
11,Alabama,1,60_69,2010,Strep pharyngitis,3
11,Alabama,1,60_69,2011,Strep pharyngitis,1
11,Alabama,1,60_69,2012,Strep pharyngitis,4
11,Alabama,1,60_69,2013,Strep pharyngitis,3
11,Alabama,1,60_69,2014,Strep pharyngitis,7
11,Alabama,1,60_69,2015,Strep pharyngitis,5
11,Alabama,1,60_69,2016,Strep pharyngitis,6
11,Alabama,1,60_69,2017,Strep pharyngitis,6
11,Alabama,1,60_69,2018,Strep pharyngitis,4
11,Alabama,2,00_04,2010,Strep pharyngitis,137
11,Alabama,2,00_04,2011,Strep pharyngitis,120
11,Alabama,2,00_04,2012,Strep pharyngitis,115
11,Alabama,2,00_04,2013,Strep pharyngitis,94
11,Alabama,2,00_04,2014,Strep pharyngitis,153
11,Alabama,2,00_04,2015,Strep pharyngitis,72
11,Alabama,2,00_04,2016,Strep pharyngitis,138
11,Alabama,2,00_04,2017,Strep pharyngitis,108
11,Alabama,2,00_04,2018,Strep pharyngitis,98
11,Alabama,2,05_09,2010,Strep pharyngitis,231
11,Alabama,2,05_09,2011,Strep pharyngitis,171
11,Alabama,2,05_09,2012,Strep pharyngitis,170
11,Alabama,2,05_09,2013,Strep pharyngitis,162
11,Alabama,2,05_09,2014,Strep pharyngitis,197
11,Alabama,2,05_09,2015,Strep pharyngitis,154
11,Alabama,2,05_09,2016,Strep pharyngitis,183
11,Alabama,2,05_09,2017,Strep pharyngitis,155
11,Alabama,2,05_09,2018,Strep pharyngitis,135
11,Alabama,2,10_19,2010,Strep pharyngitis,124
11,Alabama,2,10_19,2011,Strep pharyngitis,108
11,Alabama,2,10_19,2012,Strep pharyngitis,125
11,Alabama,2,10_19,2013,Strep pharyngitis,112
11,Alabama,2,10_19,2014,Strep pharyngitis,126
11,Alabama,2,10_19,2015,Strep pharyngitis,76
11,Alabama,2,10_19,2016,Strep pharyngitis,125
11,Alabama,2,10_19,2017,Strep pharyngitis,125
11,Alabama,2,10_19,2018,Strep pharyngitis,123
11,Alabama,2,20_29,2010,Strep pharyngitis,42
11,Alabama,2,20_29,2011,Strep pharyngitis,51
11,Alabama,2,20_29,2012,Strep pharyngitis,38
11,Alabama,2,20_29,2013,Strep pharyngitis,48
11,Alabama,2,20_29,2014,Strep pharyngitis,65
11,Alabama,2,20_29,2015,Strep pharyngitis,51
11,Alabama,2,20_29,2016,Strep pharyngitis,53
11,Alabama,2,20_29,2017,Strep pharyngitis,73
11,Alabama,2,20_29,2018,Strep pharyngitis,69
11,Alabama,2,30_39,2010,Strep pharyngitis,57
11,Alabama,2,30_39,2011,Strep pharyngitis,49
11,Alabama,2,30_39,2012,Strep pharyngitis,56
11,Alabama,2,30_39,2013,Strep pharyngitis,54
11,Alabama,2,30_39,2014,Strep pharyngitis,58
11,Alabama,2,30_39,2015,Strep pharyngitis,40
11,Alabama,2,30_39,2016,Strep pharyngitis,65
11,Alabama,2,30_39,2017,Strep pharyngitis,60
11,Alabama,2,30_39,2018,Strep pharyngitis,68
11,Alabama,2,40_49,2010,Strep pharyngitis,39
11,Alabama,2,40_49,2011,Strep pharyngitis,29
11,Alabama,2,40_49,2012,Strep pharyngitis,36
11,Alabama,2,40_49,2013,Strep pharyngitis,20
11,Alabama,2,40_49,2014,Strep pharyngitis,39
11,Alabama,2,40_49,2015,Strep pharyngitis,21
11,Alabama,2,40_49,2016,Strep pharyngitis,37
11,Alabama,2,40_49,2017,Strep pharyngitis,41
11,Alabama,2,40_49,2018,Strep pharyngitis,36
11,Alabama,2,50_59,2010,Strep pharyngitis,20
11,Alabama,2,50_59,2011,Strep pharyngitis,15
11,Alabama,2,50_59,2012,Strep pharyngitis,20
11,Alabama,2,50_59,2013,Strep pharyngitis,15
11,Alabama,2,50_59,2014,Strep pharyngitis,36
11,Alabama,2,50_59,2015,Strep pharyngitis,19
11,Alabama,2,50_59,2016,Strep pharyngitis,33
11,Alabama,2,50_59,2017,Strep pharyngitis,31
11,Alabama,2,50_59,2018,Strep pharyngitis,19
11,Alabama,2,60_69,2010,Strep pharyngitis,4
11,Alabama,2,60_69,2011,Strep pharyngitis,1
11,Alabama,2,60_69,2012,Strep pharyngitis,2
11,Alabama,2,60_69,2013,Strep pharyngitis,6
11,Alabama,2,60_69,2014,Strep pharyngitis,6
11,Alabama,2,60_69,2015,Strep pharyngitis,8
11,Alabama,2,60_69,2016,Strep pharyngitis,13
11,Alabama,2,60_69,2017,Strep pharyngitis,4
11,Alabama,2,60_69,2018,Strep pharyngitis,4
11,Alaska,1,00_04,2010,Strep pharyngitis,6
11,Alaska,1,00_04,2011,Strep pharyngitis,5
11,Alaska,1,00_04,2012,Strep pharyngitis,3
11,Alaska,1,00_04,2013,Strep pharyngitis,2
11,Alaska,1,00_04,2014,Strep pharyngitis,2
11,Alaska,1,00_04,2015,Strep pharyngitis,5
11,Alaska,1,00_04,2016,NA,0
11,Alaska,1,00_04,2017,Strep pharyngitis,1
11,Alaska,1,00_04,2018,Strep pharyngitis,4
11,Alaska,1,05_09,2010,Strep pharyngitis,4
11,Alaska,1,05_09,2011,Strep pharyngitis,7
11,Alaska,1,05_09,2012,Strep pharyngitis,4
11,Alaska,1,05_09,2013,Strep pharyngitis,3
11,Alaska,1,05_09,2014,Strep pharyngitis,10
11,Alaska,1,05_09,2015,Strep pharyngitis,3
11,Alaska,1,05_09,2016,Strep pharyngitis,8
11,Alaska,1,05_09,2017,NA,0
11,Alaska,1,05_09,2018,Strep pharyngitis,1
11,Alaska,1,10_19,2010,Strep pharyngitis,11
11,Alaska,1,10_19,2011,Strep pharyngitis,5
11,Alaska,1,10_19,2012,Strep pharyngitis,8
11,Alaska,1,10_19,2013,Strep pharyngitis,3
11,Alaska,1,10_19,2014,Strep pharyngitis,3
11,Alaska,1,10_19,2015,Strep pharyngitis,4
11,Alaska,1,10_19,2016,Strep pharyngitis,3
11,Alaska,1,10_19,2017,Strep pharyngitis,1
11,Alaska,1,10_19,2018,Strep pharyngitis,1
11,Alaska,1,20_29,2010,Strep pharyngitis,2
11,Alaska,1,20_29,2011,Strep pharyngitis,2
11,Alaska,1,20_29,2012,Strep pharyngitis,2
11,Alaska,1,20_29,2013,Strep pharyngitis,1
11,Alaska,1,20_29,2014,Strep pharyngitis,2
11,Alaska,1,20_29,2015,Strep pharyngitis,1
11,Alaska,1,20_29,2016,NA,0
11,Alaska,1,20_29,2017,NA,0
11,Alaska,1,20_29,2018,NA,0
11,Alaska,1,30_39,2010,Strep pharyngitis,1
11,Alaska,1,30_39,2011,NA,0
11,Alaska,1,30_39,2012,Strep pharyngitis,1
11,Alaska,1,30_39,2013,Strep pharyngitis,2
11,Alaska,1,30_39,2014,Strep pharyngitis,2
11,Alaska,1,30_39,2015,Strep pharyngitis,2
11,Alaska,1,30_39,2016,NA,0
11,Alaska,1,30_39,2017,Strep pharyngitis,3
11,Alaska,1,30_39,2018,Strep pharyngitis,1
11,Alaska,1,40_49,2010,Strep pharyngitis,1
11,Alaska,1,40_49,2011,Strep pharyngitis,1
11,Alaska,1,40_49,2012,Strep pharyngitis,2
11,Alaska,1,40_49,2013,NA,0
11,Alaska,1,40_49,2014,Strep pharyngitis,1
11,Alaska,1,40_49,2015,Strep pharyngitis,1
11,Alaska,1,40_49,2016,NA,0
11,Alaska,1,40_49,2017,NA,0
11,Alaska,1,40_49,2018,NA,0
11,Alaska,1,50_59,2010,Strep pharyngitis,1
11,Alaska,1,50_59,2011,Strep pharyngitis,1
11,Alaska,1,50_59,2012,NA,0
11,Alaska,1,50_59,2013,NA,0
11,Alaska,1,50_59,2014,NA,0
11,Alaska,1,50_59,2015,NA,0
11,Alaska,1,50_59,2016,Strep pharyngitis,1
11,Alaska,1,50_59,2017,NA,0
11,Alaska,1,50_59,2018,NA,0
11,Alaska,1,60_69,2010,NA,0
11,Alaska,1,60_69,2011,NA,0
11,Alaska,1,60_69,2012,NA,0
11,Alaska,1,60_69,2013,NA,0
11,Alaska,1,60_69,2014,NA,0
11,Alaska,1,60_69,2015,NA,0
11,Alaska,1,60_69,2016,Strep pharyngitis,1
11,Alaska,1,60_69,2017,NA,0
11,Alaska,1,60_69,2018,NA,0
11,Alaska,2,00_04,2010,Strep pharyngitis,3
11,Alaska,2,00_04,2011,Strep pharyngitis,3
11,Alaska,2,00_04,2012,Strep pharyngitis,1
11,Alaska,2,00_04,2013,Strep pharyngitis,2
11,Alaska,2,00_04,2014,Strep pharyngitis,1
11,Alaska,2,00_04,2015,Strep pharyngitis,3
11,Alaska,2,00_04,2016,Strep pharyngitis,2
11,Alaska,2,00_04,2017,Strep pharyngitis,1
11,Alaska,2,00_04,2018,Strep pharyngitis,1
11,Alaska,2,05_09,2010,Strep pharyngitis,7
11,Alaska,2,05_09,2011,Strep pharyngitis,6
11,Alaska,2,05_09,2012,Strep pharyngitis,4
11,Alaska,2,05_09,2013,Strep pharyngitis,4
11,Alaska,2,05_09,2014,Strep pharyngitis,4
11,Alaska,2,05_09,2015,Strep pharyngitis,4
11,Alaska,2,05_09,2016,Strep pharyngitis,5
11,Alaska,2,05_09,2017,Strep pharyngitis,1
11,Alaska,2,05_09,2018,NA,0
11,Alaska,2,10_19,2010,Strep pharyngitis,14
11,Alaska,2,10_19,2011,Strep pharyngitis,6
11,Alaska,2,10_19,2012,Strep pharyngitis,13
11,Alaska,2,10_19,2013,Strep pharyngitis,4
11,Alaska,2,10_19,2014,Strep pharyngitis,5
11,Alaska,2,10_19,2015,Strep pharyngitis,4
11,Alaska,2,10_19,2016,Strep pharyngitis,6
11,Alaska,2,10_19,2017,Strep pharyngitis,5
11,Alaska,2,10_19,2018,NA,0
11,Alaska,2,20_29,2010,Strep pharyngitis,3
11,Alaska,2,20_29,2011,Strep pharyngitis,4
11,Alaska,2,20_29,2012,Strep pharyngitis,8
11,Alaska,2,20_29,2013,NA,0
11,Alaska,2,20_29,2014,Strep pharyngitis,4
11,Alaska,2,20_29,2015,Strep pharyngitis,2
11,Alaska,2,20_29,2016,Strep pharyngitis,3
11,Alaska,2,20_29,2017,Strep pharyngitis,1
11,Alaska,2,20_29,2018,Strep pharyngitis,4
11,Alaska,2,30_39,2010,Strep pharyngitis,6
11,Alaska,2,30_39,2011,Strep pharyngitis,3
11,Alaska,2,30_39,2012,Strep pharyngitis,3
11,Alaska,2,30_39,2013,NA,0
11,Alaska,2,30_39,2014,Strep pharyngitis,6
11,Alaska,2,30_39,2015,Strep pharyngitis,1
11,Alaska,2,30_39,2016,Strep pharyngitis,3
11,Alaska,2,30_39,2017,Strep pharyngitis,2
11,Alaska,2,30_39,2018,Strep pharyngitis,2
11,Alaska,2,40_49,2010,Strep pharyngitis,3
11,Alaska,2,40_49,2011,Strep pharyngitis,3
11,Alaska,2,40_49,2012,Strep pharyngitis,3
11,Alaska,2,40_49,2013,NA,0
11,Alaska,2,40_49,2014,Strep pharyngitis,3
11,Alaska,2,40_49,2015,Strep pharyngitis,2
11,Alaska,2,40_49,2016,Strep pharyngitis,2
11,Alaska,2,40_49,2017,Strep pharyngitis,1
11,Alaska,2,40_49,2018,NA,0
11,Alaska,2,50_59,2010,Strep pharyngitis,1
11,Alaska,2,50_59,2011,Strep pharyngitis,5
11,Alaska,2,50_59,2012,NA,0
11,Alaska,2,50_59,2013,NA,0
11,Alaska,2,50_59,2014,Strep pharyngitis,2
11,Alaska,2,50_59,2015,NA,0
11,Alaska,2,50_59,2016,Strep pharyngitis,2
11,Alaska,2,50_59,2017,Strep pharyngitis,3
11,Alaska,2,50_59,2018,Strep pharyngitis,1
11,Alaska,2,60_69,2010,NA,0
11,Alaska,2,60_69,2011,NA,0
11,Alaska,2,60_69,2012,NA,0
11,Alaska,2,60_69,2013,Strep pharyngitis,1
11,Alaska,2,60_69,2014,Strep pharyngitis,2
11,Alaska,2,60_69,2015,NA,0
11,Alaska,2,60_69,2016,Strep pharyngitis,1
11,Alaska,2,60_69,2017,NA,0
11,Alaska,2,60_69,2018,NA,0
11,Arizona,1,00_04,2010,Strep pharyngitis,174
11,Arizona,1,00_04,2011,Strep pharyngitis,151
11,Arizona,1,00_04,2012,Strep pharyngitis,153
11,Arizona,1,00_04,2013,Strep pharyngitis,100
11,Arizona,1,00_04,2014,Strep pharyngitis,78
11,Arizona,1,00_04,2015,Strep pharyngitis,106
11,Arizona,1,00_04,2016,Strep pharyngitis,126
11,Arizona,1,00_04,2017,Strep pharyngitis,108
11,Arizona,1,00_04,2018,Strep pharyngitis,68
11,Arizona,1,05_09,2010,Strep pharyngitis,197
11,Arizona,1,05_09,2011,Strep pharyngitis,167
11,Arizona,1,05_09,2012,Strep pharyngitis,177
11,Arizona,1,05_09,2013,Strep pharyngitis,162
11,Arizona,1,05_09,2014,Strep pharyngitis,138
11,Arizona,1,05_09,2015,Strep pharyngitis,152
11,Arizona,1,05_09,2016,Strep pharyngitis,166
11,Arizona,1,05_09,2017,Strep pharyngitis,160
11,Arizona,1,05_09,2018,Strep pharyngitis,111
11,Arizona,1,10_19,2010,Strep pharyngitis,111
11,Arizona,1,10_19,2011,Strep pharyngitis,127
11,Arizona,1,10_19,2012,Strep pharyngitis,97
11,Arizona,1,10_19,2013,Strep pharyngitis,75
11,Arizona,1,10_19,2014,Strep pharyngitis,61
11,Arizona,1,10_19,2015,Strep pharyngitis,82
11,Arizona,1,10_19,2016,Strep pharyngitis,105
11,Arizona,1,10_19,2017,Strep pharyngitis,79
11,Arizona,1,10_19,2018,Strep pharyngitis,69
11,Arizona,1,20_29,2010,Strep pharyngitis,34
11,Arizona,1,20_29,2011,Strep pharyngitis,33
11,Arizona,1,20_29,2012,Strep pharyngitis,30
11,Arizona,1,20_29,2013,Strep pharyngitis,26
11,Arizona,1,20_29,2014,Strep pharyngitis,35
11,Arizona,1,20_29,2015,Strep pharyngitis,21
11,Arizona,1,20_29,2016,Strep pharyngitis,32
11,Arizona,1,20_29,2017,Strep pharyngitis,29
11,Arizona,1,20_29,2018,Strep pharyngitis,27
11,Arizona,1,30_39,2010,Strep pharyngitis,29
11,Arizona,1,30_39,2011,Strep pharyngitis,49
11,Arizona,1,30_39,2012,Strep pharyngitis,47
11,Arizona,1,30_39,2013,Strep pharyngitis,34
11,Arizona,1,30_39,2014,Strep pharyngitis,36
11,Arizona,1,30_39,2015,Strep pharyngitis,28
11,Arizona,1,30_39,2016,Strep pharyngitis,32
11,Arizona,1,30_39,2017,Strep pharyngitis,41
11,Arizona,1,30_39,2018,Strep pharyngitis,31
11,Arizona,1,40_49,2010,Strep pharyngitis,24
11,Arizona,1,40_49,2011,Strep pharyngitis,23
11,Arizona,1,40_49,2012,Strep pharyngitis,24
11,Arizona,1,40_49,2013,Strep pharyngitis,13
11,Arizona,1,40_49,2014,Strep pharyngitis,20
11,Arizona,1,40_49,2015,Strep pharyngitis,18
11,Arizona,1,40_49,2016,Strep pharyngitis,27
11,Arizona,1,40_49,2017,Strep pharyngitis,15
11,Arizona,1,40_49,2018,Strep pharyngitis,20
11,Arizona,1,50_59,2010,Strep pharyngitis,5
11,Arizona,1,50_59,2011,Strep pharyngitis,7
11,Arizona,1,50_59,2012,Strep pharyngitis,7
11,Arizona,1,50_59,2013,Strep pharyngitis,2
11,Arizona,1,50_59,2014,Strep pharyngitis,5
11,Arizona,1,50_59,2015,Strep pharyngitis,5
11,Arizona,1,50_59,2016,Strep pharyngitis,8
11,Arizona,1,50_59,2017,Strep pharyngitis,6
11,Arizona,1,50_59,2018,Strep pharyngitis,7
11,Arizona,1,60_69,2010,NA,0
11,Arizona,1,60_69,2011,Strep pharyngitis,2
11,Arizona,1,60_69,2012,Strep pharyngitis,1
11,Arizona,1,60_69,2013,Strep pharyngitis,1
11,Arizona,1,60_69,2014,Strep pharyngitis,3
11,Arizona,1,60_69,2015,Strep pharyngitis,4
11,Arizona,1,60_69,2016,Strep pharyngitis,2
11,Arizona,1,60_69,2017,Strep pharyngitis,4
11,Arizona,1,60_69,2018,Strep pharyngitis,1
11,Arizona,2,00_04,2010,Strep pharyngitis,160
11,Arizona,2,00_04,2011,Strep pharyngitis,135
11,Arizona,2,00_04,2012,Strep pharyngitis,125
11,Arizona,2,00_04,2013,Strep pharyngitis,105
11,Arizona,2,00_04,2014,Strep pharyngitis,81
11,Arizona,2,00_04,2015,Strep pharyngitis,77
11,Arizona,2,00_04,2016,Strep pharyngitis,98
11,Arizona,2,00_04,2017,Strep pharyngitis,94
11,Arizona,2,00_04,2018,Strep pharyngitis,65
11,Arizona,2,05_09,2010,Strep pharyngitis,194
11,Arizona,2,05_09,2011,Strep pharyngitis,213
11,Arizona,2,05_09,2012,Strep pharyngitis,214
11,Arizona,2,05_09,2013,Strep pharyngitis,158
11,Arizona,2,05_09,2014,Strep pharyngitis,137
11,Arizona,2,05_09,2015,Strep pharyngitis,174
11,Arizona,2,05_09,2016,Strep pharyngitis,177
11,Arizona,2,05_09,2017,Strep pharyngitis,158
11,Arizona,2,05_09,2018,Strep pharyngitis,104
11,Arizona,2,10_19,2010,Strep pharyngitis,150
11,Arizona,2,10_19,2011,Strep pharyngitis,146
11,Arizona,2,10_19,2012,Strep pharyngitis,131
11,Arizona,2,10_19,2013,Strep pharyngitis,87
11,Arizona,2,10_19,2014,Strep pharyngitis,66
11,Arizona,2,10_19,2015,Strep pharyngitis,98
11,Arizona,2,10_19,2016,Strep pharyngitis,123
11,Arizona,2,10_19,2017,Strep pharyngitis,101
11,Arizona,2,10_19,2018,Strep pharyngitis,79
11,Arizona,2,20_29,2010,Strep pharyngitis,69
11,Arizona,2,20_29,2011,Strep pharyngitis,65
11,Arizona,2,20_29,2012,Strep pharyngitis,84
11,Arizona,2,20_29,2013,Strep pharyngitis,32
11,Arizona,2,20_29,2014,Strep pharyngitis,45
11,Arizona,2,20_29,2015,Strep pharyngitis,47
11,Arizona,2,20_29,2016,Strep pharyngitis,62
11,Arizona,2,20_29,2017,Strep pharyngitis,49
11,Arizona,2,20_29,2018,Strep pharyngitis,59
11,Arizona,2,30_39,2010,Strep pharyngitis,71
11,Arizona,2,30_39,2011,Strep pharyngitis,96
11,Arizona,2,30_39,2012,Strep pharyngitis,57
11,Arizona,2,30_39,2013,Strep pharyngitis,55
11,Arizona,2,30_39,2014,Strep pharyngitis,55
11,Arizona,2,30_39,2015,Strep pharyngitis,61
11,Arizona,2,30_39,2016,Strep pharyngitis,71
11,Arizona,2,30_39,2017,Strep pharyngitis,60
11,Arizona,2,30_39,2018,Strep pharyngitis,66
11,Arizona,2,40_49,2010,Strep pharyngitis,34
11,Arizona,2,40_49,2011,Strep pharyngitis,37
11,Arizona,2,40_49,2012,Strep pharyngitis,46
11,Arizona,2,40_49,2013,Strep pharyngitis,25
11,Arizona,2,40_49,2014,Strep pharyngitis,15
11,Arizona,2,40_49,2015,Strep pharyngitis,26
11,Arizona,2,40_49,2016,Strep pharyngitis,37
11,Arizona,2,40_49,2017,Strep pharyngitis,28
11,Arizona,2,40_49,2018,Strep pharyngitis,28
11,Arizona,2,50_59,2010,Strep pharyngitis,15
11,Arizona,2,50_59,2011,Strep pharyngitis,16
11,Arizona,2,50_59,2012,Strep pharyngitis,19
11,Arizona,2,50_59,2013,Strep pharyngitis,4
11,Arizona,2,50_59,2014,Strep pharyngitis,10
11,Arizona,2,50_59,2015,Strep pharyngitis,5
11,Arizona,2,50_59,2016,Strep pharyngitis,9
11,Arizona,2,50_59,2017,Strep pharyngitis,14
11,Arizona,2,50_59,2018,Strep pharyngitis,21
11,Arizona,2,60_69,2010,Strep pharyngitis,1
11,Arizona,2,60_69,2011,Strep pharyngitis,2
11,Arizona,2,60_69,2012,Strep pharyngitis,4
11,Arizona,2,60_69,2013,Strep pharyngitis,1
11,Arizona,2,60_69,2014,Strep pharyngitis,1
11,Arizona,2,60_69,2015,Strep pharyngitis,4
11,Arizona,2,60_69,2016,Strep pharyngitis,8
11,Arizona,2,60_69,2017,Strep pharyngitis,3
11,Arizona,2,60_69,2018,Strep pharyngitis,2
11,Arkansas,1,00_04,2010,Strep pharyngitis,56
11,Arkansas,1,00_04,2011,Strep pharyngitis,40
11,Arkansas,1,00_04,2012,Strep pharyngitis,57
11,Arkansas,1,00_04,2013,Strep pharyngitis,44
11,Arkansas,1,00_04,2014,Strep pharyngitis,38
11,Arkansas,1,00_04,2015,Strep pharyngitis,48
11,Arkansas,1,00_04,2016,Strep pharyngitis,27
11,Arkansas,1,00_04,2017,Strep pharyngitis,32
11,Arkansas,1,00_04,2018,Strep pharyngitis,34
11,Arkansas,1,05_09,2010,Strep pharyngitis,74
11,Arkansas,1,05_09,2011,Strep pharyngitis,53
11,Arkansas,1,05_09,2012,Strep pharyngitis,63
11,Arkansas,1,05_09,2013,Strep pharyngitis,73
11,Arkansas,1,05_09,2014,Strep pharyngitis,69
11,Arkansas,1,05_09,2015,Strep pharyngitis,36
11,Arkansas,1,05_09,2016,Strep pharyngitis,52
11,Arkansas,1,05_09,2017,Strep pharyngitis,41
11,Arkansas,1,05_09,2018,Strep pharyngitis,29
11,Arkansas,1,10_19,2010,Strep pharyngitis,43
11,Arkansas,1,10_19,2011,Strep pharyngitis,40
11,Arkansas,1,10_19,2012,Strep pharyngitis,33
11,Arkansas,1,10_19,2013,Strep pharyngitis,41
11,Arkansas,1,10_19,2014,Strep pharyngitis,36
11,Arkansas,1,10_19,2015,Strep pharyngitis,39
11,Arkansas,1,10_19,2016,Strep pharyngitis,21
11,Arkansas,1,10_19,2017,Strep pharyngitis,32
11,Arkansas,1,10_19,2018,Strep pharyngitis,19
11,Arkansas,1,20_29,2010,Strep pharyngitis,5
11,Arkansas,1,20_29,2011,Strep pharyngitis,10
11,Arkansas,1,20_29,2012,Strep pharyngitis,8
11,Arkansas,1,20_29,2013,Strep pharyngitis,6
11,Arkansas,1,20_29,2014,Strep pharyngitis,11
11,Arkansas,1,20_29,2015,Strep pharyngitis,17
11,Arkansas,1,20_29,2016,Strep pharyngitis,14
11,Arkansas,1,20_29,2017,Strep pharyngitis,8
11,Arkansas,1,20_29,2018,Strep pharyngitis,5
11,Arkansas,1,30_39,2010,Strep pharyngitis,10
11,Arkansas,1,30_39,2011,Strep pharyngitis,11
